pa<br>rv	a<br>dhy	stro	text	stro_id	typ
VI	10	43	do zrobienia<br>	VI 10 43	
VI	10	44	do zrobienia<br>	VI 10 44	
VI	10	45	do zrobienia<br>	VI 10 45	
VI	10	46	do zrobienia<br>	VI 10 46	
VI	10	47	do zrobienia<br>	VI 10 47	
VI	10	48	do zrobienia<br>	VI 10 48	
VI	10	49	do zrobienia<br>	VI 10 49	
VI	10	50	do zrobienia<br>	VI 10 50	
VI	10	51	do zrobienia<br>	VI 10 51	
VI	10	52	do zrobienia<br>	VI 10 52	
VI	10	53	do zrobienia<br>	VI 10 53	
VI	10	54	do zrobienia<br>	VI 10 54	
VI	10	55	do zrobienia<br>	VI 10 55	
VI	10	56	do zrobienia<br>	VI 10 56	
VI	10	57	do zrobienia<br>	VI 10 57	
VI	10	58	do zrobienia<br>	VI 10 58	
VI	10	59	do zrobienia<br>	VI 10 59	
VI	10	60	do zrobienia<br>	VI 10 60	
VI	10	61	do zrobienia<br>	VI 10 61	
VI	10	62	do zrobienia<br>	VI 10 62	
VI	10	63	do zrobienia<br>	VI 10 63	
VI	10	64	do zrobienia<br>	VI 10 64	
VI	10	65	do zrobienia<br>	VI 10 65	
VI	10	66	do zrobienia<br>	VI 10 66	
VI	10	67	do zrobienia<br>	VI 10 67	
VI	10	68	do zrobienia<br>	VI 10 68	
VI	10	69	do zrobienia<br>	VI 10 69	
VI	10	70	do zrobienia<br>	VI 10 70	
VI	10	71	do zrobienia<br>	VI 10 71	
VI	10	72	do zrobienia<br>	VI 10 72	
VI	10	73	do zrobienia<br>	VI 10 73	
VI	10	74	do zrobienia<br>	VI 10 74	
VI	11	1	do zrobienia<br>	VI 11 1	
VI	11	2	do zrobienia<br>	VI 11 2	
VI	11	3	do zrobienia<br>	VI 11 3	
VI	11	4	do zrobienia<br>	VI 11 4	
VI	11	5	do zrobienia<br>	VI 11 5	
VI	11	6	do zrobienia<br>	VI 11 6	
VI	11	7	do zrobienia<br>	VI 11 7	
VI	11	8	do zrobienia<br>	VI 11 8	
VI	11	9	do zrobienia<br>	VI 11 9	
VI	11	10	do zrobienia<br>	VI 11 10	
VI	11	11	do zrobienia<br>	VI 11 11	
VI	11	12	do zrobienia<br>	VI 11 12	
VI	11	13	do zrobienia<br>	VI 11 13	
VI	11	14	do zrobienia<br>	VI 11 14	
VI	12	1	do zrobienia<br>	VI 12 1	
VI	12	2	do zrobienia<br>	VI 12 2	
VI	12	3	do zrobienia<br>	VI 12 3	
VI	12	4	do zrobienia<br>	VI 12 4	
VI	12	5	do zrobienia<br>	VI 12 5	
VI	12	6	do zrobienia<br>	VI 12 6	
VI	12	7	do zrobienia<br>	VI 12 7	
VI	12	8	do zrobienia<br>	VI 12 8	
VI	12	9	do zrobienia<br>	VI 12 9	
VI	12	10	do zrobienia<br>	VI 12 10	
VI	12	11	do zrobienia<br>	VI 12 11	
VI	12	12	do zrobienia<br>	VI 12 12	
VI	12	13	do zrobienia<br>	VI 12 13	
VI	12	14	do zrobienia<br>	VI 12 14	
VI	12	15	do zrobienia<br>	VI 12 15	
VI	12	16	do zrobienia<br>	VI 12 16	
VI	12	17	do zrobienia<br>	VI 12 17	
VI	12	18	do zrobienia<br>	VI 12 18	
VI	12	19	do zrobienia<br>	VI 12 19	
VI	12	20	do zrobienia<br>	VI 12 20	
VI	12	21	do zrobienia<br>	VI 12 21	
VI	12	22	do zrobienia<br>	VI 12 22	
VI	12	23	do zrobienia<br>	VI 12 23	
VI	12	24	do zrobienia<br>	VI 12 24	
VI	12	25	do zrobienia<br>	VI 12 25	
VI	12	26	do zrobienia<br>	VI 12 26	
VI	12	27	do zrobienia<br>	VI 12 27	
VI	12	28	do zrobienia<br>	VI 12 28	
VI	12	29	do zrobienia<br>	VI 12 29	
VI	12	30	do zrobienia<br>	VI 12 30	
VI	12	31	do zrobienia<br>	VI 12 31	
VI	12	32	do zrobienia<br>	VI 12 32	
VI	12	33	do zrobienia<br>	VI 12 33	
VI	12	34	do zrobienia<br>	VI 12 34	
VI	12	35	do zrobienia<br>	VI 12 35	
VI	12	36	do zrobienia<br>	VI 12 36	
VI	12	37	do zrobienia<br>	VI 12 37	
VI	13	1	do zrobienia<br>	VI 13 1	
VI	13	2	do zrobienia<br>	VI 13 2	
VI	13	3	do zrobienia<br>	VI 13 3	
VI	13	4	do zrobienia<br>	VI 13 4	
VI	13	5	do zrobienia<br>	VI 13 5	
VI	13	6	do zrobienia<br>	VI 13 6	
VI	13	7	do zrobienia<br>	VI 13 7	
VI	13	8	do zrobienia<br>	VI 13 8	
VI	13	9	do zrobienia<br>	VI 13 9	
VI	13	10	do zrobienia<br>	VI 13 10	
VI	13	11	do zrobienia<br>	VI 13 11	
VI	13	12	do zrobienia<br>	VI 13 12	
VI	13	13	do zrobienia<br>	VI 13 13	
VI	13	14	do zrobienia<br>	VI 13 14	
VI	13	15	do zrobienia<br>	VI 13 15	
VI	13	16	do zrobienia<br>	VI 13 16	
VI	13	17	do zrobienia<br>	VI 13 17	
VI	13	18	do zrobienia<br>	VI 13 18	
VI	13	19	do zrobienia<br>	VI 13 19	
VI	13	20	do zrobienia<br>	VI 13 20	
VI	13	21	do zrobienia<br>	VI 13 21	
VI	13	22	do zrobienia<br>	VI 13 22	
VI	13	23	do zrobienia<br>	VI 13 23	
VI	13	24	do zrobienia<br>	VI 13 24	
VI	13	25	do zrobienia<br>	VI 13 25	
VI	13	26	do zrobienia<br>	VI 13 26	
VI	13	27	do zrobienia<br>	VI 13 27	
VI	13	28	do zrobienia<br>	VI 13 28	
VI	13	29	do zrobienia<br>	VI 13 29	
VI	13	30	do zrobienia<br>	VI 13 30	
VI	13	31	do zrobienia<br>	VI 13 31	
VI	13	32	do zrobienia<br>	VI 13 32	
VI	13	33	do zrobienia<br>	VI 13 33	
VI	13	34	do zrobienia<br>	VI 13 34	
VI	13	35	do zrobienia<br>	VI 13 35	
VI	13	36	do zrobienia<br>	VI 13 36	
VI	13	37	do zrobienia<br>	VI 13 37	
VI	13	38	do zrobienia<br>	VI 13 38	
VI	13	39	do zrobienia<br>	VI 13 39	
VI	13	40	do zrobienia<br>	VI 13 40	
VI	13	41	do zrobienia<br>	VI 13 41	
VI	13	42	do zrobienia<br>	VI 13 42	
VI	13	43	do zrobienia<br>	VI 13 43	
VI	13	44	do zrobienia<br>	VI 13 44	
VI	13	45	do zrobienia<br>	VI 13 45	
VI	13	46	do zrobienia<br>	VI 13 46	
VI	13	47	do zrobienia<br>	VI 13 47	
VI	13	48	do zrobienia<br>	VI 13 48	
VI	13	49	do zrobienia<br>	VI 13 49	
VI	13	50	do zrobienia<br>	VI 13 50	
VI	14	1	do zrobienia<br>	VI 14 1	
VI	14	2	do zrobienia<br>	VI 14 2	
VI	14	3	do zrobienia<br>	VI 14 3	
VI	14	4	do zrobienia<br>	VI 14 4	
VI	14	5	do zrobienia<br>	VI 14 5	
VI	14	6	do zrobienia<br>	VI 14 6	
VI	14	7	do zrobienia<br>	VI 14 7	
VI	14	8	do zrobienia<br>	VI 14 8	
VI	14	9	do zrobienia<br>	VI 14 9	
VI	14	10	do zrobienia<br>	VI 14 10	
VI	14	11	do zrobienia<br>	VI 14 11	
VI	14	12	do zrobienia<br>	VI 14 12	
VI	14	13	do zrobienia<br>	VI 14 13	
VI	15	1	do zrobienia<br>	VI 15 1	
VI	15	2	do zrobienia<br>	VI 15 2	
VI	15	3	do zrobienia<br>	VI 15 3	
VI	15	4	do zrobienia<br>	VI 15 4	
VI	15	5	do zrobienia<br>	VI 15 5	
VI	15	6	do zrobienia<br>	VI 15 6	
VI	15	7	do zrobienia<br>	VI 15 7	
VI	15	8	do zrobienia<br>	VI 15 8	
VI	15	9	do zrobienia<br>	VI 15 9	
VI	15	10	do zrobienia<br>	VI 15 10	
VI	15	11	do zrobienia<br>	VI 15 11	
VI	15	12	do zrobienia<br>	VI 15 12	
VI	15	13	do zrobienia<br>	VI 15 13	
VI	15	14	do zrobienia<br>	VI 15 14	
VI	15	15	do zrobienia<br>	VI 15 15	
VI	15	16	do zrobienia<br>	VI 15 16	
VI	15	17	do zrobienia<br>	VI 15 17	
VI	15	18	do zrobienia<br>	VI 15 18	
VI	15	19	do zrobienia<br>	VI 15 19	
VI	15	20	do zrobienia<br>	VI 15 20	
VI	15	21	do zrobienia<br>	VI 15 21	
VI	15	22	do zrobienia<br>	VI 15 22	
VI	15	23	do zrobienia<br>	VI 15 23	
VI	15	24	do zrobienia<br>	VI 15 24	
VI	15	25	do zrobienia<br>	VI 15 25	
VI	15	26	do zrobienia<br>	VI 15 26	
VI	15	27	do zrobienia<br>	VI 15 27	
VI	15	28	do zrobienia<br>	VI 15 28	
VI	15	29	do zrobienia<br>	VI 15 29	
VI	15	30	do zrobienia<br>	VI 15 30	
VI	15	31	do zrobienia<br>	VI 15 31	
VI	15	32	do zrobienia<br>	VI 15 32	
VI	15	33	do zrobienia<br>	VI 15 33	
VI	15	34	do zrobienia<br>	VI 15 34	
VI	15	35	do zrobienia<br>	VI 15 35	
VI	15	36	do zrobienia<br>	VI 15 36	
VI	15	37	do zrobienia<br>	VI 15 37	
VI	15	38	do zrobienia<br>	VI 15 38	
VI	15	39	do zrobienia<br>	VI 15 39	
VI	15	40	do zrobienia<br>	VI 15 40	
VI	15	41	do zrobienia<br>	VI 15 41	
VI	15	42	do zrobienia<br>	VI 15 42	
VI	15	43	do zrobienia<br>	VI 15 43	
VI	15	44	do zrobienia<br>	VI 15 44	
VI	15	45	do zrobienia<br>	VI 15 45	
VI	15	46	do zrobienia<br>	VI 15 46	
VI	15	47	do zrobienia<br>	VI 15 47	
VI	15	48	do zrobienia<br>	VI 15 48	
VI	15	49	do zrobienia<br>	VI 15 49	
VI	15	50	do zrobienia<br>	VI 15 50	
VI	15	51	do zrobienia<br>	VI 15 51	
VI	15	52	do zrobienia<br>	VI 15 52	
VI	15	53	do zrobienia<br>	VI 15 53	
VI	15	54	do zrobienia<br>	VI 15 54	
VI	15	55	do zrobienia<br>	VI 15 55	
VI	15	56	do zrobienia<br>	VI 15 56	
VI	15	57	do zrobienia<br>	VI 15 57	
VI	15	58	do zrobienia<br>	VI 15 58	
VI	15	59	do zrobienia<br>	VI 15 59	
VI	15	60	do zrobienia<br>	VI 15 60	
VI	15	61	do zrobienia<br>	VI 15 61	
VI	15	62	do zrobienia<br>	VI 15 62	
VI	15	63	do zrobienia<br>	VI 15 63	
VI	15	64	do zrobienia<br>	VI 15 64	
VI	15	65	do zrobienia<br>	VI 15 65	
VI	15	66	do zrobienia<br>	VI 15 66	
VI	15	67	do zrobienia<br>	VI 15 67	
VI	15	68	do zrobienia<br>	VI 15 68	
VI	15	69	do zrobienia<br>	VI 15 69	
VI	15	70	do zrobienia<br>	VI 15 70	
VI	15	71	do zrobienia<br>	VI 15 71	
VI	15	72	do zrobienia<br>	VI 15 72	
VI	15	73	do zrobienia<br>	VI 15 73	
VI	15	74	do zrobienia<br>	VI 15 74	
VI	15	75	do zrobienia<br>	VI 15 75	
VI	16	1	do zrobienia<br>	VI 16 1	
VI	16	2	do zrobienia<br>	VI 16 2	
VI	16	3	do zrobienia<br>	VI 16 3	
VI	16	4	do zrobienia<br>	VI 16 4	
VI	16	5	do zrobienia<br>	VI 16 5	
VI	16	6	do zrobienia<br>	VI 16 6	
VI	16	7	do zrobienia<br>	VI 16 7	
VI	16	8	do zrobienia<br>	VI 16 8	
VI	16	9	do zrobienia<br>	VI 16 9	
VI	16	10	do zrobienia<br>	VI 16 10	
VI	16	11	do zrobienia<br>	VI 16 11	
VI	16	12	do zrobienia<br>	VI 16 12	
VI	16	13	do zrobienia<br>	VI 16 13	
VI	16	14	do zrobienia<br>	VI 16 14	
VI	16	15	do zrobienia<br>	VI 16 15	
VI	16	16	do zrobienia<br>	VI 16 16	
VI	16	17	do zrobienia<br>	VI 16 17	
VI	16	18	do zrobienia<br>	VI 16 18	
VI	16	19	do zrobienia<br>	VI 16 19	
VI	16	20	do zrobienia<br>	VI 16 20	
VI	16	21	do zrobienia<br>	VI 16 21	
VI	16	22	do zrobienia<br>	VI 16 22	
VI	16	23	do zrobienia<br>	VI 16 23	
VI	16	24	do zrobienia<br>	VI 16 24	
VI	16	25	do zrobienia<br>	VI 16 25	
VI	16	26	do zrobienia<br>	VI 16 26	
VI	16	27	do zrobienia<br>	VI 16 27	
VI	16	28	do zrobienia<br>	VI 16 28	
VI	16	29	do zrobienia<br>	VI 16 29	
VI	16	30	do zrobienia<br>	VI 16 30	
VI	16	31	do zrobienia<br>	VI 16 31	
VI	16	32	do zrobienia<br>	VI 16 32	
VI	16	33	do zrobienia<br>	VI 16 33	
VI	16	34	do zrobienia<br>	VI 16 34	
VI	16	35	do zrobienia<br>	VI 16 35	
VI	16	36	do zrobienia<br>	VI 16 36	
VI	16	37	do zrobienia<br>	VI 16 37	
VI	16	38	do zrobienia<br>	VI 16 38	
VI	16	39	do zrobienia<br>	VI 16 39	
VI	16	40	do zrobienia<br>	VI 16 40	
VI	16	41	do zrobienia<br>	VI 16 41	
VI	16	42	do zrobienia<br>	VI 16 42	
VI	16	43	do zrobienia<br>	VI 16 43	
VI	16	44	do zrobienia<br>	VI 16 44	
VI	16	45	do zrobienia<br>	VI 16 45	
VI	16	46	do zrobienia<br>	VI 16 46	
VI	17	1	do zrobienia<br>	VI 17 1	
VI	17	2	do zrobienia<br>	VI 17 2	
VI	17	3	do zrobienia<br>	VI 17 3	
VI	17	4	do zrobienia<br>	VI 17 4	
VI	17	5	do zrobienia<br>	VI 17 5	
VI	17	6	do zrobienia<br>	VI 17 6	
VI	17	7	do zrobienia<br>	VI 17 7	
VI	17	8	do zrobienia<br>	VI 17 8	
VI	17	9	do zrobienia<br>	VI 17 9	
VI	17	10	do zrobienia<br>	VI 17 10	
VI	17	11	do zrobienia<br>	VI 17 11	
VI	17	12	do zrobienia<br>	VI 17 12	
VI	17	13	do zrobienia<br>	VI 17 13	
VI	17	14	do zrobienia<br>	VI 17 14	
VI	17	15	do zrobienia<br>	VI 17 15	
VI	17	16	do zrobienia<br>	VI 17 16	
VI	17	17	do zrobienia<br>	VI 17 17	
VI	17	18	do zrobienia<br>	VI 17 18	
VI	17	19	do zrobienia<br>	VI 17 19	
VI	17	20	do zrobienia<br>	VI 17 20	
VI	17	21	do zrobienia<br>	VI 17 21	
VI	17	22	do zrobienia<br>	VI 17 22	
VI	17	23	do zrobienia<br>	VI 17 23	
VI	17	24	do zrobienia<br>	VI 17 24	
VI	17	25	do zrobienia<br>	VI 17 25	
VI	17	26	do zrobienia<br>	VI 17 26	
VI	17	27	do zrobienia<br>	VI 17 27	
VI	17	28	do zrobienia<br>	VI 17 28	
VI	17	29	do zrobienia<br>	VI 17 29	
VI	17	30	do zrobienia<br>	VI 17 30	
VI	17	31	do zrobienia<br>	VI 17 31	
VI	17	32	do zrobienia<br>	VI 17 32	
VI	17	33	do zrobienia<br>	VI 17 33	
VI	17	34	do zrobienia<br>	VI 17 34	
VI	17	35	do zrobienia<br>	VI 17 35	
VI	17	36	do zrobienia<br>	VI 17 36	
VI	17	37	do zrobienia<br>	VI 17 37	
VI	17	38	do zrobienia<br>	VI 17 38	
VI	17	39	do zrobienia<br>	VI 17 39	
VI	18	1	do zrobienia<br>	VI 18 1	
VI	18	2	do zrobienia<br>	VI 18 2	
VI	18	3	do zrobienia<br>	VI 18 3	
VI	18	4	do zrobienia<br>	VI 18 4	
VI	18	5	do zrobienia<br>	VI 18 5	
VI	18	6	do zrobienia<br>	VI 18 6	
VI	18	7	do zrobienia<br>	VI 18 7	
VI	18	8	do zrobienia<br>	VI 18 8	
VI	18	9	do zrobienia<br>	VI 18 9	
VI	18	10	do zrobienia<br>	VI 18 10	
VI	18	11	do zrobienia<br>	VI 18 11	
VI	18	12	do zrobienia<br>	VI 18 12	
VI	18	13	do zrobienia<br>	VI 18 13	
VI	18	14	do zrobienia<br>	VI 18 14	
VI	18	15	do zrobienia<br>	VI 18 15	
VI	18	16	do zrobienia<br>	VI 18 16	
VI	18	17	do zrobienia<br>	VI 18 17	
VI	18	18	do zrobienia<br>	VI 18 18	
VI	19	1	do zrobienia<br>	VI 19 1	
VI	19	2	do zrobienia<br>	VI 19 2	
VI	19	3	do zrobienia<br>	VI 19 3	
VI	19	4	do zrobienia<br>	VI 19 4	
VI	19	5	do zrobienia<br>	VI 19 5	
VI	19	6	do zrobienia<br>	VI 19 6	
VI	19	7	do zrobienia<br>	VI 19 7	
VI	19	8	do zrobienia<br>	VI 19 8	
VI	19	9	do zrobienia<br>	VI 19 9	
VI	19	10	do zrobienia<br>	VI 19 10	
VI	19	11	do zrobienia<br>	VI 19 11	
VI	19	12	do zrobienia<br>	VI 19 12	
VI	19	13	do zrobienia<br>	VI 19 13	
VI	19	14	do zrobienia<br>	VI 19 14	
VI	19	15	do zrobienia<br>	VI 19 15	
VI	19	16	do zrobienia<br>	VI 19 16	
VI	19	17	do zrobienia<br>	VI 19 17	
VI	19	18	do zrobienia<br>	VI 19 18	
VI	19	19	do zrobienia<br>	VI 19 19	
VI	19	20	do zrobienia<br>	VI 19 20	
VI	19	21	do zrobienia<br>	VI 19 21	
VI	19	22	do zrobienia<br>	VI 19 22	
VI	19	23	do zrobienia<br>	VI 19 23	
VI	19	24	do zrobienia<br>	VI 19 24	
VI	19	25	do zrobienia<br>	VI 19 25	
VI	19	26	do zrobienia<br>	VI 19 26	
VI	19	27	do zrobienia<br>	VI 19 27	
VI	19	28	do zrobienia<br>	VI 19 28	
VI	19	29	do zrobienia<br>	VI 19 29	
VI	19	30	do zrobienia<br>	VI 19 30	
VI	19	31	do zrobienia<br>	VI 19 31	
VI	19	32	do zrobienia<br>	VI 19 32	
VI	19	33	do zrobienia<br>	VI 19 33	
VI	19	34	do zrobienia<br>	VI 19 34	
VI	19	35	do zrobienia<br>	VI 19 35	
VI	19	36	do zrobienia<br>	VI 19 36	
VI	19	37	do zrobienia<br>	VI 19 37	
VI	19	38	do zrobienia<br>	VI 19 38	
VI	19	39	do zrobienia<br>	VI 19 39	
VI	19	40	do zrobienia<br>	VI 19 40	
VI	19	41	do zrobienia<br>	VI 19 41	
VI	19	42	do zrobienia<br>	VI 19 42	
VI	19	43	do zrobienia<br>	VI 19 43	
VI	19	44	do zrobienia<br>	VI 19 44	
VI	20	1	do zrobienia<br>	VI 20 1	
VI	20	2	do zrobienia<br>	VI 20 2	
VI	20	3	do zrobienia<br>	VI 20 3	
VI	20	4	do zrobienia<br>	VI 20 4	
VI	20	5	do zrobienia<br>	VI 20 5	
VI	20	6	do zrobienia<br>	VI 20 6	
VI	20	7	do zrobienia<br>	VI 20 7	
VI	20	8	do zrobienia<br>	VI 20 8	
VI	20	9	do zrobienia<br>	VI 20 9	
VI	20	10	do zrobienia<br>	VI 20 10	
VI	20	11	do zrobienia<br>	VI 20 11	
VI	20	12	do zrobienia<br>	VI 20 12	
VI	20	13	do zrobienia<br>	VI 20 13	
VI	20	14	do zrobienia<br>	VI 20 14	
VI	20	15	do zrobienia<br>	VI 20 15	
VI	20	16	do zrobienia<br>	VI 20 16	
VI	20	17	do zrobienia<br>	VI 20 17	
VI	20	18	do zrobienia<br>	VI 20 18	
VI	20	19	do zrobienia<br>	VI 20 19	
VI	20	20	do zrobienia<br>	VI 20 20	
VI	21	1	do zrobienia<br>	VI 21 1	
VI	21	2	do zrobienia<br>	VI 21 2	
VI	21	3	do zrobienia<br>	VI 21 3	
VI	21	4	do zrobienia<br>	VI 21 4	
VI	21	5	do zrobienia<br>	VI 21 5	
VI	21	6	do zrobienia<br>	VI 21 6	
VI	21	7	do zrobienia<br>	VI 21 7	
VI	21	8	do zrobienia<br>	VI 21 8	
VI	21	9	do zrobienia<br>	VI 21 9	
VI	21	10	do zrobienia<br>	VI 21 10	
VI	21	11	do zrobienia<br>	VI 21 11	
VI	21	12	do zrobienia<br>	VI 21 12	
VI	21	13	do zrobienia<br>	VI 21 13	
VI	21	14	do zrobienia<br>	VI 21 14	
VI	21	15	do zrobienia<br>	VI 21 15	
VI	21	16	do zrobienia<br>	VI 21 16	
VI	21	17	do zrobienia<br>	VI 21 17	
VI	22	1	do zrobienia<br>	VI 22 1	
VI	22	2	do zrobienia<br>	VI 22 2	
VI	22	3	do zrobienia<br>	VI 22 3	
VI	22	4	do zrobienia<br>	VI 22 4	
VI	22	5	do zrobienia<br>	VI 22 5	
VI	22	6	do zrobienia<br>	VI 22 6	
VI	22	7	do zrobienia<br>	VI 22 7	
VI	22	8	do zrobienia<br>	VI 22 8	
VI	22	9	do zrobienia<br>	VI 22 9	
VI	22	10	do zrobienia<br>	VI 22 10	
VI	22	11	do zrobienia<br>	VI 22 11	
VI	22	12	do zrobienia<br>	VI 22 12	
VI	22	13	do zrobienia<br>	VI 22 13	
VI	22	14	do zrobienia<br>	VI 22 14	
VI	22	15	do zrobienia<br>	VI 22 15	
VI	22	16	do zrobienia<br>	VI 22 16	
VI	22	17	do zrobienia<br>	VI 22 17	
VI	22	18	do zrobienia<br>	VI 22 18	
VI	22	19	do zrobienia<br>	VI 22 19	
VI	22	20	do zrobienia<br>	VI 22 20	
VI	22	21	do zrobienia<br>	VI 22 21	
VI	22	22	do zrobienia<br>	VI 22 22	
VI	23	1	Dhrytarasztra rzekł:<br>Cóż, Sandźajo, uczynili moi i Pandu synowie,<br>żądni walki, zgromadzeni na tej świętej ziemi Kurów?<br>	VI 23 1	
VI	23	2	Sandźaja rzekł:<br>Gdy król Durjodhana ujrzał szyki armii synów Pandu,<br>wówczas zbliżył się do mistrza i te oto wyrzekł słowa:<br>	VI 23 2	
VI	23	3	„Mistrzu, spójrz na przeogromne zastępy potomków Pandu,<br>które w szyku syn Drupady, bystry uczeń twój ustawił.<br>	VI 23 3	
VI	23	4	Są herosi tu, łucznicy równi Bhimie i Ardźunie<br>– Jujudhana i Wirata, wielki rydwannik Drupada,<br>	VI 23 4	
VI	23	5	Dhrysztaketu, Ćekitana i waleczny władca Kaśi,<br>Kuntibhodźa i Purudźit oraz Śaibja, byk wśród ludzi,<br>	VI 23 5	
VI	23	6	Judhamanju wielce dzielny, Uttamaudźas, syn Subhadry, <br>oraz synowie Draupadi – wszyscy wielcy rydwannicy.<br> <br>	VI 23 6	
VI	23	7	Ale poznaj, dwakroćzrodzon, też najlepszych spośród naszych, <br>mojej armii generałów, ich wymieniam ku twej wiedzy.<br>	VI 23 7	
VI	23	8	Waszmość, Bhiszma oraz Karna, i zwycięski w boju Krypa,<br>Aśwatthaman i Wikarna, jakoż i syn Somadatty.<br>	VI 23 8	
VI	23	9	Inni liczni też herosi życia w sprawie mej złożyli,<br>we wszelaki oręż zbrojni, wszyscy oni biegli w boju.<br>	VI 23 9	
VI	23	10	Niezmierzone nasze siły, które Bhiszma ma w swej pieczy,<br>siły tamtych dostateczne, które Bhima skrzętnie chroni.<br>	VI 23 10	
VI	23	11	Teraz zaś wszyscy panowie na swych różnorakich flankach <br>zgodnie z funkcją rozstawieni Bhiszmę jeno zręcznie chrońcie.”<br>	VI 23 11	
VI	23	12	Aby zwiększyć jego radość, dziad, najstarszy pośród Kurów,<br>pełen żaru w konchę zadął, lwi ryk głośny z niej wydobył.<br>	VI 23 12	
VI	23	13	Wówczas wielki zgiełk się podniósł, gdyż gwałtownie uderzono<br>w bębny, kotły oraz werble, dęto w konchy, krowie rogi.<br>	VI 23 13	
VI	23	14	Tam Madhawa i syn Pandu, na powozie wielkim stojąc<br>zaprzężonym w białe konie, w boskie konchy swe zadęli.<br>	VI 23 14	
VI	23	15	Władca Zmysłów w „Pięciorodną”, Dóbr Zdobywca dął w „Dar Bogów”,<br>a w „Pundrową” wielką konchę dął Wilczybrzuch przeraźliwy.<br>	VI 23 15	
VI	23	16	Król, syn Kunti, Judhiszthira dął w „Zwycięstwo Nieskończone”,<br>Sahadewa i Nakula w „Pięknie Brzmiącą” i „Kwiat Perły”.<br>	VI 23 16	
VI	23	17	Wielki łucznik władca Kaśi, Śikandin rydwannik przedni,<br>Dhrysztadjumna i Wirata, Satjakiego syn niezłomny,<br>	VI 23 17	
VI	23	18	i Drupada, władco ziemi, z nimi synowie Draupadi,<br>długoręki syn Subhadry, w konchy swoje wszyscy dęli.<br>	VI 23 18	
VI	23	19	A ów hałas rozdarł serca zwolenników Dhrytarasztry,<br>kiedy przestwór oraz ziemię głośnym dźwiękiem rozwibrował.<br>	VI 23 19	
VI	23	20	Gdy się bitwa miała zacząć, Pandu syn z małpą w sztandarze<br>rozstawione ujrzał siły Dhrytarasztrów i łuk ujął,<br>	VI 23 20	
VI	23	21	i do Pana Zmysłów rzecze takie słowo, władco ziemi:<br>„W środku między obie armie ustaw rydwan mój, Niezłomny,<br>	VI 23 21	
VI	23	22	tak, bym ujrzeć mógł stojących, którzy walki są spragnieni<br>i z którymi mam się zetrzeć w tym bitewnym przedsięwzięciu,<br>	VI 23 22	
VI	23	23	abym przyjrzał się uważnie tym, co tutaj się zebrali<br>i chcą w boju radość sprawić występnemu Durjodhanie”. <br>	VI 23 23	
VI	23	24	Gdy Pan Snu do Władcy Zmysłów rzekł te słowa, o Bharato,<br>tamten w środku obu armie rydwan wstawił najprzedniejszy,<br>	VI 23 24	
VI	23	25	w obecności Bhiszmy, Drony oraz wszystkich władców ziemi<br>tak powiedział: „Synu Prythy, patrz na Kurów zgromadzonych”. <br>	VI 23 25	
VI	23	26	Tam też Prythy syn zobaczył ojców, dziadów ustawionych,<br>mistrzów, wujów oraz braci, synów, wnuków i przyjaciół,<br>	VI 23 26	
VI	23	27	teściów oraz bliskich sercu pośrodku obydwu armii.<br>Gdy syn Kunti ich zobaczył, wszystkich krewnych zgromadzonych,<br>	VI 23 27	
VI	23	28	zdjęty przemożnym współczuciem, zrozpaczony tak powiedział:<br>„Kryszno, gdym zobaczył krewnych, żądnych walki, ustawionych,<br>	VI 23 28	
VI	23	29	omdlewają moje członki, usta do cna wysychają,<br>moje ciało dreszcz przenika, włoski jeżą się na ciele,<br>	VI 23 29	
VI	23	30	z rąk wypada mi Gandiwa, skóra moja ogniem płonie.<br>Ustać już nie jestem w stanie, a w umyśle tylko zamęt.<br>	VI 23 30	
VI	23	31	Pięknowłosy, widzę tylko niepomyślne, złe omeny.<br>Dobra też nie przewiduję, gdy zabiję w walce krewnych.<br>	VI 23 31	
VI	23	32	Nie pragnę zwycięstwa, Kryszno, ani władzy, ni wygody.<br>Cóż z królestwa nam, Pasterzu? Cóż z radości albo życia?<br>	VI 23 32	
VI	23	33	Ci, dla których mógłbym pragnąć władzy, dóbr oraz komfortów,<br>stoją tu na polu bitwy, życia, bogactw się wyrzekłszy.<br>	VI 23 33	
VI	23	34	Mistrzowie, ojcowie, dzieci, jak też i nasi dziadowie,<br>wujowie, teściowie, wnuki, szwagrowie, powinowaci – <br>	VI 23 34	
VI	23	35	Madhugromco, wszak nie pragnę śmierci ich, choćbym sam zginął, <br>nawet za cenę trójświata, cóż dopiero marnej ziemi.<br>	VI 23 35	
VI	23	36	Jaką radość śmierć nam sprawi tych stronników Dhrytarasztry?<br>O ciemiężco, grzech nas splami, po zabiciu agresorów.<br>	VI 23 36	
VI	23	37	Nie godzi się nam więc zabić Dhrytarasztrów wraz z krewnymi.<br>Jak możemy być szczęśliwi swych mordując, o Madhawo?<br>	VI 23 37	
VI	23	38	Nawet gdy nie dostrzegają, gdyż ich myśl chciwość spowiła,<br>zbrodni w wytraceniu rodu i przewiny w kłótni z druhem,<br>	VI 23 38	
VI	23	39	to my, o ciemiężco, którzy widzim zbrodnie w śmierci rodu,<br>nie winniśmy się dowiedzieć, jak od grzechu się odwrócić? <br>	VI 23 39	
